country,year,visitors,gdp_growth,gdp_per_capita,inflation,political_stability,tur_gdp_growth,tur_gdp_per_capita,tur_inflation,tur_ppp_rate,tur_political_stability,covid,coup_2016,syria_conflict,russia_turkey_crisis,russia_ukraine_war,mena_tension_recent,visitors_yoy,baseline_visitors,visitors_vs_baseline,log_visitors,tur_currency_weakness,market_group
Greece,2009,607779.0,-4.1,29426.018,1.3,-0.001088,-4.9,9108.034,6.2,0.849,-0.552293,0,0,0,0,0,0,8.10225781091589,714741.6666666666,-14.965220534225644,13.317566608028844,4.944375772558707,Eastern Europe
Greece,2010,661260.0,-5.7,26679.741,4.7,-0.010733,8.5,10705.548,8.6,0.897,-0.548691,0,0,0,0,0,0,8.799415577043623,714741.6666666666,-7.482656904009599,13.401902384913642,5.653710247349819,Eastern Europe
Greece,2011,697453.0,-9.9,25457.905,3.1,-0.077649,11.0,11361.902,6.5,0.952,-0.696616,0,0,1,0,0,0,5.473338777485415,714741.6666666666,-2.418869288437542,13.455190406894742,6.131549609810483,Eastern Europe
Greece,2012,666825.0,-8.3,21557.251,1.0,-0.162898,4.8,11738.279,8.9,1.002,-0.919687,0,0,1,0,0,0,-4.391407019541105,714741.6666666666,-6.704053912252672,13.41028292165745,5.252100840336138,Eastern Europe
Greece,2013,699039.0,-2.3,21498.365,-0.9,-0.152352,8.5,12639.299,7.5,1.047,-1.032178,0,0,1,0,0,0,4.830952648745912,714741.6666666666,-2.1969709335540766,13.457461813650937,4.491017964071853,Eastern Europe
Greece,2014,827760.0,0.8,21412.642,-1.4,-0.070028,4.6,12222.238,8.9,1.107,-0.799807,0,0,1,0,0,0,18.413994069000438,714741.6666666666,15.81247303804405,13.626478536278832,5.730659025787976,Eastern Europe
Greece,2015,755425.0,-0.2,17921.051,-1.1,-0.120141,5.8,11099.8,7.7,1.183,-1.109349,0,0,1,1,0,0,-8.738644051415868,714741.6666666666,5.692033252107409,13.535035783761845,6.865401987353215,Eastern Europe
Greece,2016,593852.0,0.0,17901.38,0.0,-0.153775,3.3,10978.312,7.8,1.268,-1.78017,0,1,0,0,0,0,-21.388357547076154,714741.6666666666,-16.913756718627937,13.29438540905055,7.185122569737956,Eastern Europe
Greece,2017,622117.0,1.5,18602.048,1.1,0.00694,7.8,10756.742,11.2,1.384,-1.706232,0,0,0,0,0,0,4.759603402868051,714741.6666666666,-12.959181056092529,13.340883456926075,9.148264984227117,Eastern Europe
Greece,2018,685139.0,2.1,19867.086,0.8,0.351321,3.5,9917.054,16.3,1.633,-1.124112,0,0,0,0,0,0,10.13024881171869,714741.6666666666,-4.141729529317118,13.437377016366971,17.9913294797688,Eastern Europe
Greece,2019,836969.0,2.3,19332.053,0.5,0.278935,1.3,9387.652,15.2,1.837,-1.192454,0,0,0,0,0,0,22.16046670821541,714741.6666666666,17.100910585409657,13.637542311748687,12.49234537660746,Eastern Europe
Greece,2020,141805.0,-9.2,17839.122,-1.3,0.299622,1.8,8758.704,12.3,2.111,-1.039605,1,0,0,0,0,0,-83.05731753505805,714741.6666666666,-80.15996455595844,11.862208153389401,14.91562329885685,Eastern Europe
Greece,2021,153491.0,8.7,20456.642,0.6,0.227017,11.8,9836.039,19.6,2.726,-0.972106,1,0,0,0,0,0,8.240894185677504,714741.6666666666,-78.52496822861407,11.941397212368646,29.133112269066785,Eastern Europe
Greece,2022,567819.0,5.5,20853.518,9.3,0.236947,5.4,10881.992,72.3,4.975,-0.935034,0,0,0,0,1,0,269.93634805949534,714741.6666666666,-20.556051720318525,13.249557984947943,82.50183418928832,Eastern Europe
Greece,2023,685262.0,2.1,23335.57,4.2,0.385304,5.0,13516.335,53.9,8.074,-0.884477,0,0,0,0,1,1,20.68317544851441,714741.6666666666,-4.124520514404962,13.437556525868688,62.29145728643217,Eastern Europe
Greece,2024,707386.0,2.1,24688.425,3.0,0.13942,3.3,15882.632,58.5,12.548,-0.97071,0,0,0,0,1,1,3.228546161905954,714741.6666666666,-1.0291364012638526,13.469331764774527,55.41243497646769,Eastern Europe
Greece,2025,622706.0,2.1,27040.815,2.9,,3.6,18611.136,34.9,16.647,,0,0,0,0,1,1,-11.970833462918407,714741.6666666666,-12.876773659480689,13.34182977627261,32.66656040803313,Eastern Europe
Iran,2003,411558.0,8.6,2872.169,15.6,-0.613916,5.8,4750.989,25.3,0.591,-0.624468,0,0,0,0,0,0,,2181417.0,-81.13345591420622,12.927705236919186,,MENA
Iran,2004,469450.0,4.3,3374.32,15.3,-0.662544,9.9,6040.164,8.6,0.646,-0.677982,0,0,0,0,0,0,14.06654712094042,2181417.0,-78.47958460028505,13.059317075686694,9.306260575296111,MENA
Iran,2005,678622.0,3.2,3983.041,10.3,-0.642542,9.1,7405.476,8.1,0.671,-0.373772,0,0,0,0,0,0,44.556821812759615,2181417.0,-68.89077145726837,13.427819550494352,3.8699690402476783,MENA
Iran,2006,636282.0,5.0,4630.754,12.0,-0.787821,7.1,8007.819,9.6,0.712,-0.338799,0,0,0,0,0,0,-6.239113969190502,2181417.0,-70.83171168098534,13.363397140277614,6.11028315946347,MENA
Iran,2007,854488.0,8.2,6017.799,18.4,-0.71489,5.1,9790.887,8.8,0.736,-0.58333,0,0,0,0,0,0,34.29391370492958,2181417.0,-60.8287640556574,13.658257738139,3.370786516853941,MENA
Iran,2008,1029716.0,0.3,6901.037,25.3,-0.748024,0.9,11089.025,10.4,0.809,-0.604511,0,0,0,0,0,0,20.506783009240625,2181417.0,-52.7960036985134,13.844793594030483,9.918478260869579,MENA
Iran,2009,1369896.0,1.0,6955.196,10.8,-1.271007,-4.9,9108.034,6.2,0.849,-0.552293,0,0,0,0,0,0,33.03629350228607,2181417.0,-37.201552935546026,14.130245382514056,4.944375772558707,MENA
Iran,2010,1870953.0,5.8,8071.567,12.3,-1.524788,8.5,10705.548,8.6,0.897,-0.548691,0,0,0,0,0,0,36.576280243171745,2181417.0,-14.232216948891473,14.44195848468416,5.653710247349819,MENA
Iran,2011,1863926.0,5.7,9609.214,25.3,-1.356451,11.0,11361.902,6.5,0.952,-0.696616,0,0,1,0,0,0,-0.37558399382560115,2181417.0,-14.554347013890512,14.438195573868809,6.131549609810483,MENA
Iran,2012,1183810.0,-3.7,6406.143,29.3,-1.263007,4.8,11738.279,8.9,1.002,-0.919687,0,0,1,0,0,0,-36.488358443414604,2181417.0,-45.732063149778334,13.98424860857595,5.252100840336138,MENA
Iran,2013,1189115.0,-1.5,6421.321,32.9,-1.18087,8.5,12639.299,7.5,1.047,-1.032178,0,0,1,0,0,0,0.44812934508071667,2181417.0,-45.48887259978262,13.988719890928564,4.491017964071853,MENA
Iran,2014,1581120.0,5.0,6823.854,14.5,-0.726596,4.6,12222.238,8.9,1.107,-0.799807,0,0,1,0,0,0,32.96611345412344,2181417.0,-27.518672495905182,14.273644014639522,5.730659025787976,MENA
Iran,2015,1662549.0,-1.4,5971.81,11.1,-0.789696,5.8,11099.8,7.7,1.183,-1.109349,0,0,1,1,0,0,5.150083485124468,2181417.0,-23.785823618317814,14.323862524762017,6.865401987353215,MENA
Iran,2016,1657005.0,6.5,5975.217,6.8,-0.644883,3.3,10978.312,7.8,1.268,-1.78017,0,1,0,0,0,0,-0.3334638558021408,2181417.0,-24.039970349548025,14.320522313905656,7.185122569737956,MENA
Iran,2017,2486770.0,3.0,6263.722,8.2,-0.699443,7.8,10756.742,11.2,1.384,-1.706232,0,0,0,0,0,0,50.076191683187446,2181417.0,13.997919700818318,14.726495237608235,9.148264984227117,MENA
Iran,2018,1982358.0,-3.7,4187.328,26.9,-0.968601,3.5,9917.054,16.3,1.633,-1.124112,0,0,0,0,0,0,-20.283821985949647,2181417.0,-9.12521539898149,14.499797603191901,17.9913294797688,MENA
Iran,2019,2075123.0,-2.4,3035.117,34.8,-1.255613,1.3,9387.652,15.2,1.837,-1.192454,0,0,0,0,0,0,4.679528117524678,2181417.0,-4.872704301836839,14.545530986998552,12.49234537660746,MENA
Iran,2020,405013.0,4.4,2493.037,36.5,-1.221325,1.8,8758.704,12.3,2.111,-1.039605,1,0,0,0,0,0,-80.48245814826399,2181417.0,-81.43349024968633,12.911674444338955,14.91562329885685,MENA
Iran,2021,1090452.0,4.1,3656.385,40.2,-1.157777,11.8,9836.039,19.6,2.726,-0.972106,1,0,0,0,0,0,169.23876517543883,2181417.0,-50.011758412078024,13.902102847148877,29.133112269066785,MENA
Iran,2022,2332813.0,4.4,4760.965,45.8,-1.14484,5.4,10881.992,72.3,4.975,-0.935034,0,0,0,0,1,0,113.9308286838852,2181417.0,6.9402594735440415,14.66258539348328,82.50183418928832,MENA
Iran,2023,2506158.0,5.3,4940.258,40.7,-1.269411,5.0,13516.335,53.9,8.074,-0.884477,0,0,0,0,1,1,7.430728481022686,2181417.0,14.88669979192423,14.734261461133826,62.29145728643217,MENA
Iran,2024,3274272.0,3.7,4834.448,32.5,-1.581188,3.3,15882.632,58.5,12.548,-0.97071,0,0,0,0,1,1,30.649065222543825,2181417.0,50.09839934317923,15.001606112265053,55.41243497646769,MENA
Iran,2025,3030718.0,-1.5,4263.822,50.9,,3.6,18611.136,34.9,16.647,,0,0,0,0,1,1,-7.4384168450269295,2181417.0,38.93345472232039,14.92431011311046,32.66656040803313,MENA
Iraq,2003,28124.0,-36.7,608.655,,-2.4735,5.8,4750.989,25.3,0.591,-0.624468,0,0,0,0,0,0,,1119442.6666666667,-97.48767839234286,10.244378583319053,,MENA
Iraq,2004,109805.0,53.4,1373.738,,-2.842326,9.9,6040.164,8.6,0.646,-0.677982,0,0,0,0,0,0,290.43165979234817,1119442.6666666667,-90.19110104790241,11.606461344361394,9.306260575296111,MENA
Iraq,2005,108595.0,1.7,1828.738,37.0,-2.60758,9.1,7405.476,8.1,0.671,-0.373772,0,0,0,0,0,0,-1.1019534629570615,1119442.6666666667,-90.299190549583,11.595380644906422,3.8699690402476783,MENA
Iraq,2006,114067.0,5.6,2321.258,53.2,-2.668404,7.1,8007.819,9.6,0.712,-0.338799,0,0,0,0,0,0,5.038906026980983,1119442.6666666667,-89.81037587752002,11.64454127403553,6.11028315946347,MENA
Iraq,2007,141082.0,1.9,3090.851,30.8,-2.59261,5.1,9790.887,8.8,0.736,-0.58333,0,0,0,0,0,0,23.683449200908235,1119442.6666666667,-87.39712142470897,11.857096560603347,3.370786516853941,MENA
Iraq,2008,213385.0,8.2,4472.118,2.7,-2.280343,0.9,11089.025,10.4,0.809,-0.604511,0,0,0,0,0,0,51.248919068343234,1119442.6666666667,-80.93828238337649,12.270853324845087,9.918478260869579,MENA
Iraq,2009,283957.0,3.4,3701.862,-2.8,-2.111527,-4.9,9108.034,6.2,0.849,-0.552293,0,0,0,0,0,0,33.072615225999954,1119442.6666666667,-74.63407386056396,12.556578097229222,4.944375772558707,MENA
Iraq,2010,267936.0,6.4,4473.71,2.4,-2.187694,8.5,10705.548,8.6,0.897,-0.548691,0,0,0,0,0,0,-5.642051437365514,1119442.6666666667,-76.06523246091508,12.498503425004158,5.653710247349819,MENA
Iraq,2011,356187.0,7.5,5848.537,5.6,-1.913135,11.0,11361.902,6.5,0.952,-0.696616,0,0,1,0,0,0,32.937343246148345,1119442.6666666667,-68.18175592139899,12.783211152821325,6.131549609810483,MENA
Iraq,2012,521501.0,13.9,6692.576,6.1,-1.976426,4.8,11738.279,8.9,1.002,-0.919687,0,0,1,0,0,0,46.412137444656885,1119442.6666666667,-53.414228747162284,13.164466470966667,5.252100840336138,MENA
Iraq,2013,711604.0,7.6,7021.406,1.9,-2.103964,8.5,12639.299,7.5,1.047,-1.032178,0,0,1,0,0,0,36.453046111129225,1119442.6666666667,-36.43229607114017,13.475276855893489,4.491017964071853,MENA
Iraq,2014,796825.0,0.7,6704.313,2.2,-2.253827,4.6,12222.238,8.9,1.107,-0.799807,0,0,1,0,0,0,11.975902327699117,1119442.6666666667,-28.81948993665896,13.588390360262332,5.730659025787976,MENA
Iraq,2015,933754.0,2.5,5044.624,1.4,-2.244909,5.8,11099.8,7.7,1.183,-1.109349,0,0,1,1,0,0,17.184325290998647,1119442.6666666667,-16.58759954358241,13.746968299221862,6.865401987353215,MENA
Iraq,2016,425203.0,16.2,4656.709,0.5,-2.229176,3.3,10978.312,7.8,1.268,-1.78017,0,1,0,0,0,0,-54.463059863732845,1119442.6666666667,-62.01654513793768,12.960321980928333,7.185122569737956,MENA
Iraq,2017,871271.0,-1.5,5117.127,0.2,-2.167725,7.8,10756.742,11.2,1.384,-1.706232,0,0,0,0,0,0,104.90706791814732,1119442.6666666667,-22.169216348135144,13.677708344066247,9.148264984227117,MENA
Iraq,2018,1116808.0,2.6,6037.885,0.4,-2.171925,3.5,9917.054,16.3,1.633,-1.124112,0,0,0,0,0,0,28.181472813854704,1119442.6666666667,-0.23535521247478597,13.925985174288371,17.9913294797688,MENA
Iraq,2019,1370249.0,5.6,6048.921,-0.2,-2.222725,1.3,9387.652,15.2,1.837,-1.192454,0,0,0,0,0,0,22.693336723948974,1119442.6666666667,22.40457156060991,14.130503033114262,12.49234537660746,MENA
Iraq,2020,412791.0,-12.4,4547.33,0.6,-2.181474,1.8,8758.704,12.3,2.111,-1.039605,1,0,0,0,0,0,-69.8747453929906,1119442.6666666667,-63.12531116674727,12.930696690586235,14.91562329885685,MENA
Iraq,2021,819830.0,1.4,5116.534,6.0,-2.172268,11.8,9836.039,19.6,2.726,-0.972106,1,0,0,0,0,0,98.60655876702738,1119442.6666666667,-26.764449452227424,13.61685228067411,29.133112269066785,MENA
Iraq,2022,1234827.0,7.7,6818.152,5.0,-2.229428,5.4,10881.992,72.3,4.975,-0.935034,0,0,0,0,1,0,50.61988461022406,1119442.6666666667,10.307301728717388,14.0264414372603,82.50183418928832,MENA
Iraq,2023,1086747.0,0.9,6250.549,4.4,-2.224695,5.0,13516.335,53.9,8.074,-0.884477,0,0,0,0,1,1,-11.991963246673421,1119442.6666666667,-2.9207093529875605,13.89869938832273,62.29145728643217,MENA
Iraq,2024,994699.0,0.1,6451.08,2.6,-2.064276,3.3,15882.632,58.5,12.548,-0.97071,0,0,0,0,1,1,-8.47004868658483,1119442.6666666667,-11.143372535380703,13.81019545781176,55.41243497646769,MENA
Iraq,2025,1052556.0,-0.4,5803.262,0.3,,3.6,18611.136,34.9,16.647,,0,0,0,0,1,1,5.816533443785499,1119442.6666666667,-5.974997081881228,13.86673204977408,32.66656040803313,MENA
Israel,2003,307359.0,1.4,19631.733,0.7,-1.18255,5.8,4750.989,25.3,0.591,-0.624468,0,0,0,0,0,0,,462799.0,-33.58693514895236,12.635771724483297,,MENA
Israel,2004,284475.0,4.7,20558.752,-0.4,-0.945312,9.9,6040.164,8.6,0.646,-0.677982,0,0,0,0,0,0,-7.445365191844067,462799.0,-38.53163036220908,12.55840065522521,9.306260575296111,MENA
Israel,2005,388339.0,4.4,21271.627,1.3,-0.923457,9.1,7405.476,8.1,0.671,-0.373772,0,0,0,0,0,0,36.510765445118196,462799.0,-16.089058100816988,12.86963394848204,3.8699690402476783,MENA
Israel,2006,359114.0,5.6,22506.243,2.1,-0.984717,7.1,8007.819,9.6,0.712,-0.338799,0,0,0,0,0,0,-7.525641256737026,462799.0,-22.403894563298543,12.791395165809002,6.11028315946347,MENA
Israel,2007,503570.0,6.3,25702.988,0.5,-0.826796,5.1,9790.887,8.8,0.736,-0.58333,0,0,0,0,0,0,40.22566650144523,462799.0,8.80965602777879,13.129478008289736,3.370786516853941,MENA
Israel,2008,559737.0,3.2,30240.201,4.6,-0.827965,0.9,11089.025,10.4,0.809,-0.604511,0,0,0,0,0,0,11.1537621383323,462799.0,20.946026244654803,13.235222309537441,9.918478260869579,MENA
Israel,2009,316466.0,1.2,28482.937,3.3,-1.047561,-4.9,9108.034,6.2,0.849,-0.552293,0,0,0,0,0,0,-43.46166145886372,462799.0,-31.619126229745532,12.664971089835388,4.944375772558707,MENA
Israel,2010,110322.0,5.5,31410.39,2.7,-0.756258,8.5,10705.548,8.6,0.897,-0.548691,0,0,0,0,0,0,-65.13938306168751,462799.0,-76.16200553588058,11.611158641381897,5.653710247349819,MENA
Israel,2011,79420.0,5.5,34488.9,3.5,-0.80978,11.0,11361.902,6.5,0.952,-0.696616,0,0,1,0,0,0,-28.010732220228064,462799.0,-82.83920233189787,11.282505504685242,6.131549609810483,MENA
Israel,2012,83837.0,2.4,33282.519,1.7,-0.776944,4.8,11738.279,8.9,1.002,-0.919687,0,0,1,0,0,0,5.561571392596321,462799.0,-81.88479231804736,11.336629716471915,5.252100840336138,MENA
Israel,2013,164641.0,4.1,36996.131,1.5,-0.885514,8.5,12639.299,7.5,1.047,-1.032178,0,0,1,0,0,0,96.38226558679341,462799.0,-64.42494473842856,12.011522624907546,4.491017964071853,MENA
Israel,2014,189702.0,3.7,38282.313,0.5,-0.592453,4.6,12222.238,8.9,1.107,-0.799807,0,0,1,0,0,0,15.221603367326498,462799.0,-59.00985092880495,12.153209698830102,5.730659025787976,MENA
Israel,2015,224087.0,2.2,36152.474,-0.6,-0.611391,5.8,11099.8,7.7,1.183,-1.109349,0,0,1,1,0,0,18.12579730313861,462799.0,-51.58005959390578,12.319789648289339,6.865401987353215,MENA
Israel,2016,294041.0,4.5,37582.521,-0.5,-0.35465,3.3,10978.312,7.8,1.268,-1.78017,0,1,0,0,0,0,31.217339693958145,462799.0,-36.46464231772325,12.591474492380078,7.185122569737956,MENA
Israel,2017,378825.0,4.3,41030.159,0.2,-0.450148,7.8,10756.742,11.2,1.384,-1.706232,0,0,0,0,0,0,28.83407415972603,462799.0,-18.144810165968384,12.844829636004363,9.148264984227117,MENA
Israel,2018,441421.0,4.1,42285.344,0.8,-0.344696,3.5,9917.054,16.3,1.633,-1.124112,0,0,0,0,0,0,16.523724674981842,462799.0,-4.619283965609256,12.997754347567955,17.9913294797688,MENA
Israel,2019,568151.0,3.6,44106.474,0.8,-0.436114,1.3,9387.652,15.2,1.837,-1.192454,0,0,0,0,0,0,28.7095539179151,462799.0,22.76409413157765,13.250142507443172,12.49234537660746,MENA
Israel,2020,139387.0,-1.8,44594.51,-0.6,-0.567841,1.8,8758.704,12.3,2.111,-1.039605,1,0,0,0,0,0,-75.46655730606828,462799.0,-69.881741317505,11.845009516144952,14.91562329885685,MENA
Israel,2021,224276.0,9.3,52280.982,1.5,-0.699899,11.8,9836.039,19.6,2.726,-0.972106,1,0,0,0,0,0,60.90166227840472,462799.0,-51.5392211305556,12.320632715229271,29.133112269066785,MENA
Israel,2022,831188.0,6.4,54983.858,4.4,-0.904997,5.4,10881.992,72.3,4.975,-0.935034,0,0,0,0,1,0,270.6094276694787,462799.0,79.60021521221957,13.630611281704327,82.50183418928832,MENA
Israel,2023,779177.0,2.1,52146.476,4.2,-1.042316,5.0,13516.335,53.9,8.074,-0.884477,0,0,0,0,1,1,-6.257429125540792,462799.0,68.36185903599619,13.565993513421015,62.29145728643217,MENA
Israel,2024,83783.0,1.0,54294.192,3.1,-1.037501,3.3,15882.632,58.5,12.548,-0.97071,0,0,0,0,1,1,-89.2472442076704,462799.0,-81.89646045043312,11.335985401928683,55.41243497646769,MENA
Israel,2025,119756.0,2.9,60334.813,3.0,,3.6,18611.136,34.9,16.647,,0,0,0,0,1,1,42.935917787618,462799.0,-74.12353959278218,11.693211618402113,32.66656040803313,MENA
Netherlands,2003,973935.0,0.1,35960.302,2.2,1.139888,5.8,4750.989,25.3,0.591,-0.624468,0,0,0,0,0,0,,984623.6666666666,-1.0855585772025944,13.789099845284849,,Western Europe
Netherlands,2004,1200547.0,2.0,40652.199,1.4,0.864576,9.9,6040.164,8.6,0.646,-0.677982,0,0,0,0,0,0,23.267671867219075,984623.6666666666,21.929529082346534,13.99828784423111,9.306260575296111,Western Europe
Netherlands,2005,1251463.0,2.0,42225.811,1.5,1.009312,9.1,7405.476,8.1,0.671,-0.373772,0,0,0,0,0,0,4.241066780392599,984623.6666666666,27.100641835747076,14.039823824894354,3.8699690402476783,Western Europe
Netherlands,2006,1003954.0,3.5,45158.785,1.6,0.963403,7.1,8007.819,9.6,0.712,-0.338799,0,0,0,0,0,0,-19.777572329345738,984623.6666666666,1.9632204656195196,13.819456761451125,6.11028315946347,Western Europe
Netherlands,2007,1081436.0,3.9,52182.448,1.6,0.930446,5.1,9790.887,8.8,0.736,-0.58333,0,0,0,0,0,0,7.717684276371228,984623.6666666666,9.832419899176381,13.893800345555332,3.370786516853941,Western Europe
Netherlands,2008,1166101.0,2.1,58383.013,2.2,0.977596,0.9,11089.025,10.4,0.809,-0.604511,0,0,0,0,0,0,7.82894225825661,984623.6666666666,18.431136633928837,13.969176263067443,9.918478260869579,Western Europe
Netherlands,2009,1157131.0,-3.7,53257.987,1.0,1.055733,-4.9,9108.034,6.2,0.849,-0.552293,0,0,0,0,0,0,-0.7692301095702736,984623.6666666666,17.520128671834346,13.961454223621274,4.944375772558707,Western Europe
Netherlands,2010,1087823.0,1.3,51472.808,0.9,0.992427,8.5,10705.548,8.6,0.897,-0.548691,0,0,0,0,0,0,-5.989641622253661,984623.6666666666,10.481094130380097,13.899689009340047,5.653710247349819,Western Europe
Netherlands,2011,1229730.0,1.8,54814.546,2.5,1.082706,11.0,11361.902,6.5,0.952,-0.696616,0,0,1,0,0,0,13.0450450119183,984623.6666666666,24.893402589348025,14.02230519105715,6.131549609810483,Western Europe
Netherlands,2012,1287704.0,-1.0,50580.212,2.8,1.127533,4.8,11738.279,8.9,1.002,-0.919687,0,0,1,0,0,0,4.714368194644347,984623.6666666666,30.78133743822937,14.068371345570633,5.252100840336138,Western Europe
Netherlands,2013,1321274.0,0.0,52680.978,2.6,1.056934,8.5,12639.299,7.5,1.047,-1.032178,0,0,1,0,0,0,2.6069655759398014,984623.6666666666,34.1907618849977,14.09410698061845,4.491017964071853,Western Europe
Netherlands,2014,1308313.0,1.6,53584.489,0.3,1.069195,4.6,12222.238,8.9,1.107,-0.799807,0,0,1,0,0,0,-0.9809471767400213,984623.6666666666,32.874421394840866,14.084249079008494,5.730659025787976,Western Europe
Netherlands,2015,1238537.0,2.1,45904.668,0.2,0.911876,5.8,11099.8,7.7,1.183,-1.109349,0,0,1,1,0,0,-5.333280338879154,984623.6666666666,25.787856003190402,14.029441402313914,6.865401987353215,Western Europe
Netherlands,2016,915643.0,2.4,46936.707,0.1,0.880799,3.3,10978.312,7.8,1.268,-1.78017,0,1,0,0,0,0,-26.07059781015828,984623.6666666666,-7.00579002942241,13.72738182969741,7.185122569737956,Western Europe
Netherlands,2017,807210.0,2.8,49640.48,1.3,0.782024,7.8,10756.742,11.2,1.384,-1.706232,0,0,0,0,0,0,-11.842279141543155,984623.6666666666,-18.018423959610963,13.601339136448269,9.148264984227117,Western Europe
Netherlands,2018,1020469.0,2.3,54138.331,1.6,0.793099,3.5,9917.054,16.3,1.633,-1.124112,0,0,0,0,0,0,26.419271317253255,984623.6666666666,3.6405110446597,13.835772883504593,17.9913294797688,Western Europe
Netherlands,2019,1126192.0,2.3,53755.165,2.7,0.698545,1.3,9387.652,15.2,1.837,-1.192454,0,0,0,0,0,0,10.360236322710437,984623.6666666666,14.377912914951274,13.934352588243417,12.49234537660746,Western Europe
Netherlands,2020,278193.0,-3.9,53529.218,1.1,0.709289,1.8,8758.704,12.3,2.111,-1.039605,1,0,0,0,0,0,-75.29790657365707,984623.6666666666,-71.74626109264757,12.536070396400783,14.91562329885685,Western Europe
Netherlands,2021,632691.0,6.3,60380.434,2.8,0.732977,11.8,9836.039,19.6,2.726,-0.972106,1,0,0,0,0,0,127.42879943061114,984623.6666666666,-35.74286080874892,13.357737430282736,29.133112269066785,Western Europe
Netherlands,2022,1262308.0,5.0,59540.881,11.6,0.62523,5.4,10881.992,72.3,4.975,-0.935034,0,0,0,0,1,0,99.51413881341762,984623.6666666666,28.202077883563636,14.048452349358516,82.50183418928832,Western Europe
Netherlands,2023,1236080.0,-0.6,63768.728,4.1,0.60844,5.0,13516.335,53.9,8.074,-0.884477,0,0,0,0,1,1,-2.07778133387414,984623.6666666666,25.538319039660173,14.0274556398243,62.29145728643217,Western Europe
Netherlands,2024,1312023.0,1.1,67690.232,3.2,0.42812,3.3,15882.632,58.5,12.548,-0.97071,0,0,0,0,1,1,6.143858002718261,984623.6666666666,33.25121510045632,14.087080778820319,55.41243497646769,Western Europe
Netherlands,2025,1284384.0,1.9,73832.752,3.0,,3.6,18611.136,34.9,16.647,,0,0,0,0,1,1,-2.1065941679376032,984623.6666666666,30.44415277444412,14.065789783941456,32.66656040803313,Western Europe
Qatar,2003,1151.0,4.0,35919.758,2.3,1.175779,5.8,4750.989,25.3,0.591,-0.624468,0,0,0,0,0,0,,82314.66666666667,-98.60170726966437,7.048386408721883,,MENA
Qatar,2004,2580.0,19.2,42548.115,6.8,0.988216,9.9,6040.164,8.6,0.646,-0.677982,0,0,0,0,0,0,124.15291051259776,82314.66666666667,-96.86568614746663,7.855544677915663,9.306260575296111,MENA
Qatar,2005,1843.0,7.8,54357.783,9.0,1.075569,9.1,7405.476,8.1,0.671,-0.373772,0,0,0,0,0,0,-28.56589147286822,82314.66666666667,-97.76103084100039,7.519149957669823,3.8699690402476783,MENA
Qatar,2006,2413.0,28.1,60591.776,11.7,1.02967,7.1,8007.819,9.6,0.712,-0.338799,0,0,0,0,0,0,30.927835051546392,82314.66666666667,-97.06856615264999,7.7886260656250315,6.11028315946347,MENA
Qatar,2007,3593.0,18.2,65934.266,13.7,1.023033,5.1,9790.887,8.8,0.736,-0.58333,0,0,0,0,0,0,48.901782014090344,82314.66666666667,-95.63504276273164,8.186742787113518,3.370786516853941,MENA
Qatar,2008,4788.0,17.5,72484.634,15.1,1.067058,0.9,11089.025,10.4,0.809,-0.604511,0,0,0,0,0,0,33.259114945727795,82314.66666666667,-94.18329661785668,8.473868066677865,9.918478260869579,MENA
Qatar,2009,4916.0,13.1,53822.909,-4.9,1.325252,-4.9,9108.034,6.2,0.849,-0.552293,0,0,0,0,0,0,2.6733500417710943,82314.66666666667,-94.02779577556045,8.500250470685925,4.944375772558707,MENA
Qatar,2010,6041.0,17.7,69796.138,-2.4,1.176567,8.5,10705.548,8.6,0.897,-0.548691,0,0,0,0,0,0,22.88445890968267,82314.66666666667,-92.66108915381625,8.706324840138741,5.653710247349819,MENA
